,Adjusted net savings (% of GNI),"Adolescent birth rate (births per 1,000 women ages 15-19)","Antenatal care coverage, at least one visit (%)",Birth registration (% under age 5),Child labour (% ages 5-14),"Child malnutrition, stunting (moderate or severe) (% under age 5)","Child marriage, women married by age 18 (% of women ages 20–24 years who are married or in union)",Coefficient of Human Inequality,Concentration index (exports) (value),"Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)",Current health expenditure (% of GDP),Domestic credit provided by financial sector (% of GDP),Education Index,Employment in agriculture (% of total employment),Employment in services (% of total employment),Employment to population ratio (% ages 15 and older),"Estimated gross national income per capita, female (2011 PPP$)","Estimated gross national income per capita, male (2011 PPP$)",Expected years of schooling (years),"Expected years of schooling, female (years)","Expected years of schooling, male (years)",Exports and imports (% of GDP),Female share of employment in senior and middle management (%),"Female share of graduates in science, mathematics, engineering, manufacturing and construction at tertiary level (%)","Foreign direct investment, net inflows (% of GDP)",Forest area (% of total land area),"Forest area, change (%)",Fossil fuel energy consumption (% of total energy consumption),Fresh water withdrawals (% of total renewable water resources),Gender Development Index (GDI),Gender Inequality Index (GII),Government expenditure on education (% of GDP),Gross capital formation (% of GDP),Gross domestic product (GDP) per capita (2011 PPP $),"Gross domestic product (GDP), total (2011 PPP $ billions)","Gross enrolment ratio, pre-primary (% of preschool-age children)","Gross enrolment ratio, primary (% of primary school-age population)","Gross enrolment ratio, secondary (% of secondary school-age population)","Gross enrolment ratio, tertiary (% of tertiary school-age population)",Gross fixed capital formation (% of GDP),Gross national income (GNI) per capita (2011 PPP$),"HIV prevalence, adult (% ages 15-49), total",Homeless people due to natural disaster (average annual per million people),"Homicide rate (per 100,000 people)","Human Development Index (HDI), female","Human Development Index (HDI), male",Human Development Index (HDI),Income Index,"Income inequality, Gini coefficient","Income inequality, Palma ratio","Income inequality, quintile ratio","Income quintile ratio, average annual change (%)",Inequality in education (%),Inequality in income (%),Inequality in life expectancy (%),Inequality-adjusted education index,Inequality-adjusted HDI (IHDI),Inequality-adjusted income index,Inequality-adjusted life expectancy index,"Infants lacking immunization, DTP (% of one-year-olds)","Infants lacking immunization, measles (% of one-year-olds)",International inbound tourists (thousands),International student mobility (% of total tertiary enrolment),"Internet users, female (% of female population)","Internet users, total (% of population)","Labour force participation rate (% ages 15 and older), female","Labour force participation rate (% ages 15 and older), male",Labour force participation rate (% ages 15 and older),Life expectancy at birth (years),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)",Life expectancy Index,"Literacy rate, adult (% ages 15 and older)","Malaria incidence (per 1,000 people at risk)",Mandatory paid maternity leave (days),"Maternal mortality ratio (deaths per 100,000 live births)",Mean years of schooling (years),"Mean years of schooling, female (years)","Mean years of schooling, male (years)",Median age (years),Mobile phone subscriptions (per 100 people),"Mortality rate attributed to household and ambient air pollution (per 100,000 population)","Mortality rate attributed to unsafe water, sanitation and hygiene services (per 100,000 population)","Mortality rate, female adult (per 1,000 people)","Mortality rate, infant (per 1,000 live births)","Mortality rate, male adult (per 1,000 people)","Mortality rate, under-five (per 1,000 live births)",MPI 2018_ Contribution to Education,MPI 2018_ Contribution to Health,MPI 2018_ Contribution to Standard of Living,Multidimensional poverty index (MPI),"Net migration rate (per 1,000 people)",Net official development assistance received (% of GNI),Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64)),Old age pension recipients (% of statutory pension age population),Overall loss in HDI due to inequality (%),"Overall loss in HDI value due to inequality, average annual change (%)","Population in multidimensional poverty, headcount (%)","Population in multidimensional poverty, headcount (thousands) (for the year of survey)","Population in multidimensional poverty, headcount (thousands) (projections for 2016)","Population in multidimensional poverty, intensity of deprivation (%)",Population in severe multidimensional poverty (%),"Population living below income poverty line, PPP $1",Population using improved drinking-water sources (%),Population using improved sanitation facilities (%),Population vulnerable to multidimensional poverty (%),Population with at least some secondary education (% ages 25 and older),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)","Population, ages 15–64 (millions)","Population, ages 65 and older (millions)","Population, total (millions)","Population, under age 5 (millions)","Population, urban (%)",Primary school dropout rate (% of primary school cohort),Primary school teachers trained to teach (%),"Prison population (per 100,000 people)",Private capital flows (% of GDP),Programme for International Student Assessment (PISA) score in mathematics,Programme for International Student Assessment (PISA) score in reading,Programme for International Student Assessment (PISA) score in science,Proportion of births attended by skilled health personnel (%),"Pupil-teacher ratio, primary school (number of pupils per teacher)",Ratio of education and health expenditure to military expenditure,Red List Index (value),Refugees by country of origin (thousands),"Remittances, inflows (% of GDP)",Renewable energy consumption (% of total final energy consumption),Research and development expenditure (% of GDP),Rural population with access to electricity (%),Sex ratio at birth (male to female births),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Share of seats in parliament (% held by women),Skilled labour force (% of labour force),"Suicide rate, female (per 100,000 people)","Suicide rate, male (per 100,000 people)",Survival rate to the last grade of lower secondary general education (%),"Total debt service (% of exports of goods, services and primary income)",Total unemployment rate (female to male ratio),"Tuberculosis incidence (per 100,000 people)","Unemployment, total (% of labour force)","Unemployment, youth (% ages 15–24)","Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)","Violence against women ever experienced, intimate partner (% of female population ages 15 and older)","Violence against women ever experienced, nonintimate partner (% of female population ages 15 and older)",Vulnerable employment (% of total employment),Working poor at PPP$3,Young age (0-14) dependency ratio (per 100 people ages 15-64),Youth not in school or employment (% ages 15-24),Youth unemployment rate (female to male ratio)
 Cameroon,2.8,113.4,,212.0,0.78,1.2,,32.4,0.373,,5.1,13.9,0.542,62.4,28.5,72.9,2688.0,3797.0,12.2,11.0,12.6,49.9,,,2.2,39.8,39.8,,,0.865,0.573,,22.4,3289.0,75.1,38.0,119.0,61.0,17.0,23.0,3243.0,3.9,212.0,,0.503,0.581,0.5479999999999999,0.526,32.4,32.4,32.4,22.4,34.8,23.1,39.4,0.354,0.369,0.40399999999999997,0.35,8.0,21.0,,,,20.7,71.1,81.4,76.2,57.6,58.8,56.4,0.578,,274.5,0.581,596.0,6.1,4.6,7.4,18.3,79.5,,,325.0,54.5,356.0,83.3,-0.3,-0.3,-0.3,-0.3,-0.3,2.2,5.9,81.4,32.8,22.4,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,65.3,38.8,-0.3,31.8,31.7,37.9,12.3,0.7,22.8,3.7,54.6,42.9,58.0,,-4.3,58.0,58.0,58.0,,41.0,,,,0.78,76.5,,20.7,1.03,42.4,27.1,,8.5,27.1,89.0,6.3,1.49,212.0,4.3,9.1,,,,71.5,38.9,80.0,,1.2
 Canada,6.3,10.4,,5.2,0.08,0.88,,8.7,0.14,,10.4,,0.89,2.0,78.6,61.0,33874.0,51288.0,16.3,16.8,15.9,65.5,,,4.0,38.2,38.2,73.6,,0.985,0.102,,24.1,43149.0,1546.2,,103.0,111.0,,23.9,42512.0,,5.2,1.7,0.912,0.9259999999999999,0.92,0.914,8.7,8.7,8.7,24.1,3.9,17.4,4.7,0.856,0.838,0.755,0.912,4.0,10.0,17971.0,,,88.5,60.8,70.5,65.5,82.2,84.1,80.2,0.9570000000000001,,,0.9259999999999999,7.0,13.1,13.3,12.9,40.5,82.8,,,,4.5,,5.1,6.5,6.5,6.5,6.5,6.5,,23.8,70.5,8.9,24.1,6.5,6.5,6.5,6.5,6.5,6.5,98.9,98.5,6.5,100.0,100.0,100.0,24.4,5.8,36.0,1.9,81.3,,,1.7,-1.5,,,,,,,,1.7,0.08,22.0,,100.0,1.06,47.7,28.3,90.1,5.6,15.3,,,0.84,5.2,6.9,13.2,,,,10.6,,23.5,10.3,0.88
 Central African Republic,,108.8,,391.0,,1.05,,43.1,0.42700000000000005,,4.8,33.0,0.33899999999999997,85.6,6.4,67.1,490.0,763.0,7.1,5.8,8.4,47.2,,,0.2,35.6,35.6,,,0.77,,,13.9,622.0,2.8,,,,,13.9,624.0,4.1,391.0,,0.309,0.401,0.35700000000000004,0.27699999999999997,43.1,43.1,43.1,13.9,34.5,49.2,45.7,0.222,0.20199999999999999,0.141,0.263,31.0,51.0,121.0,,,3.8,63.4,80.3,71.7,51.4,53.2,49.6,0.483,,309.9,0.401,882.0,4.2,2.9,5.7,17.8,27.3,,,395.0,91.2,427.0,128.8,-17.6,-17.6,-17.6,-17.6,-17.6,30.6,7.0,80.3,43.5,13.9,-17.6,-17.6,-17.6,-17.6,-17.6,-17.6,54.1,25.1,-17.6,20.9,12.3,29.8,2.4,0.2,4.5,0.7,40.3,,,,,,,,,,,,,,76.6,,0.4,1.03,30.1,,,9.3,30.3,,,1.19,391.0,6.4,11.5,,,,67.4,90.0,83.1,,1.05
 Chad,,169.7,54.7,152.0,,1.09,54.7,39.6,0.856,5.7,4.6,17.6,0.297,85.9,7.7,67.2,1624.0,2402.0,8.0,6.4,8.9,66.3,,,5.5,3.9,3.9,,,0.789,0.7040000000000001,,28.4,2067.0,29.0,,93.0,23.0,,27.7,2014.0,1.3,152.0,9.0,0.354,0.44799999999999995,0.40700000000000003,0.45399999999999996,39.6,39.6,39.6,28.4,41.9,30.7,46.2,0.17300000000000001,0.245,0.314,0.26899999999999996,43.0,54.0,120.0,,,3.5,64.8,77.7,71.3,52.6,53.8,51.4,0.501,26.0,168.6,0.44799999999999995,856.0,2.3,1.2,3.4,16.1,39.0,,,342.0,76.8,385.0,130.9,1.5,1.5,1.5,1.5,1.5,5.7,4.9,77.7,40.0,28.4,1.5,1.5,1.5,1.5,1.5,1.5,42.5,9.5,1.5,,1.7,9.9,7.0,0.3,14.0,2.6,22.5,,,9.0,,,,,20.2,56.0,,,9.0,,89.4,,0.7,1.03,27.9,14.9,,7.9,20.9,,,1.4,152.0,5.7,10.1,22.9,22.9,22.9,91.4,59.7,95.2,,1.09
 Chile,6.0,48.0,,17.0,0.02,1.12,,17.1,0.324,,8.1,120.7,0.797,9.4,67.3,58.2,14961.0,28881.0,16.3,16.6,16.1,59.0,,,8.6,23.9,23.9,73.3,,0.961,0.325,4.9,23.8,22517.0,400.0,84.0,99.0,100.0,88.0,23.8,21854.0,0.5,17.0,3.0,0.82,0.8540000000000001,0.84,0.8140000000000001,17.1,17.1,17.1,23.8,8.2,35.5,7.6,0.731,0.687,0.525,0.8440000000000001,3.0,4.0,4478.0,-0.5,-0.5,64.3,50.1,74.8,62.3,79.3,81.7,76.7,0.9129999999999999,,,0.8540000000000001,22.0,10.3,10.2,10.5,33.7,130.6,,,67.0,7.3,111.0,8.4,0.9,0.9,0.9,0.9,0.9,0.0,15.2,74.8,18.2,23.8,0.9,0.9,0.9,0.9,0.9,0.9,100.0,99.9,0.9,80.2,78.5,80.6,12.2,1.9,17.8,1.2,87.4,0.6,,3.0,-2.6,,,,99.7,18.0,6.8,,3.0,0.02,24.9,0.4,98.6,1.04,42.8,15.8,67.2,3.3,15.3,99.0,,1.2,17.0,6.5,16.3,,,,22.7,1.8,30.3,,1.12
 China,26.0,6.6,96.5,66.0,0.4,0.91,96.5,,0.10400000000000001,,5.3,193.4,0.6409999999999999,19.6,53.4,66.5,10718.0,16156.0,13.8,14.3,13.8,39.5,,,2.2,22.2,22.2,,20.9,0.956,0.157,,45.4,13570.0,18607.3,80.0,99.0,,45.0,43.8,13519.0,,66.0,0.7,0.7290000000000001,0.762,0.743,0.741,,,,45.4,,29.5,8.9,,,0.522,0.7859999999999999,1.0,1.0,56886.0,-1.6,-1.6,50.3,62.4,76.7,69.7,76.1,77.7,74.6,0.863,,0.0,0.762,27.0,7.7,7.5,8.2,37.0,92.5,20.9,20.9,68.0,9.2,93.0,10.7,-0.2,-0.2,-0.2,-0.2,-0.2,-0.0,13.3,76.7,,45.4,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,95.8,75.0,-0.2,75.0,69.8,79.4,1014.8,135.2,1397.0,85.9,55.5,,,0.7,-0.0,,,,99.9,16.0,,20.9,0.7,0.4,12.4,2.1,100.0,1.16,42.3,23.6,,9.5,7.7,,4.9,0.78,66.0,4.6,10.8,,,,33.4,11.6,24.3,,0.91
 Colombia,6.2,52.6,97.2,31.0,1.6,1.37,97.2,23.7,0.354,,6.2,52.7,0.669,16.0,64.4,64.8,10143.0,15484.0,14.4,14.7,14.1,38.6,,,4.0,52.7,52.7,,,0.996,0.389,4.5,26.7,12985.0,626.3,,114.0,98.0,56.0,26.4,12772.0,0.4,31.0,26.5,0.7390000000000001,0.743,0.742,0.733,23.7,23.7,23.7,26.7,17.4,39.4,14.3,0.5529999999999999,0.56,0.444,0.7140000000000001,7.0,6.0,2978.0,-1.1,-1.1,55.9,59.0,82.8,70.6,74.2,77.8,70.7,0.8340000000000001,94.2,9.5,0.743,64.0,8.1,8.2,7.9,30.1,118.9,,,89.0,13.6,191.0,15.8,-0.6,-0.6,-0.6,-0.6,-0.6,0.5,10.3,82.8,24.6,26.7,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,96.5,84.4,-0.6,50.2,50.3,49.2,33.1,3.4,48.2,3.7,79.8,10.0,,26.5,-6.1,,,,95.9,24.0,3.4,,26.5,1.6,23.6,0.2,92.5,1.05,46.4,20.9,55.6,2.1,10.1,71.0,27.8,1.73,31.0,8.2,17.5,,,,46.7,8.4,35.4,20.9,1.37
 Comoros,,69.9,,35.0,22.77,0.88,,44.8,0.6579999999999999,,8.0,25.7,0.473,55.4,29.5,41.0,1032.0,1772.0,11.2,11.0,11.3,65.1,,,0.9,19.9,19.9,,,0.8740000000000001,,4.3,18.4,1413.0,1.1,,,,,18.4,1405.0,0.1,35.0,7.7,0.462,0.529,0.502,0.39899999999999997,44.8,44.8,44.8,18.4,47.6,56.0,30.9,0.248,0.272,0.17600000000000002,0.462,4.0,10.0,24.0,,,7.5,35.6,50.1,42.8,63.5,65.2,61.8,0.669,,2.3,0.529,335.0,4.8,3.6,5.6,19.7,54.6,,,202.0,56.5,253.0,75.8,-2.7,-2.7,-2.7,-2.7,-2.7,11.6,5.1,50.1,45.8,18.4,-2.7,-2.7,-2.7,-2.7,-2.7,-2.7,83.7,34.2,-2.7,,,,0.4,0.0,0.8,0.1,28.5,,,7.7,,,,,,,,,7.7,22.77,45.3,,69.5,1.05,35.3,3.0,,8.0,17.2,,,1.12,35.0,4.4,9.9,,,,64.0,29.3,70.5,,0.88
 Congo,-22.6,117.5,93.2,379.0,0.35,0.98,93.2,24.6,0.6829999999999999,30.1,3.4,21.5,0.521,36.9,37.9,62.8,6389.0,8446.0,11.2,10.8,11.1,165.6,,,50.0,65.4,65.4,,,0.935,0.591,,40.9,5543.0,27.7,,,,,40.9,7418.0,3.1,379.0,9.3,0.5870000000000001,0.628,0.613,0.6509999999999999,24.6,24.6,24.6,40.9,21.5,21.2,31.1,0.409,0.461,0.513,0.46799999999999997,15.0,20.0,363.0,,,7.6,67.5,72.1,69.8,64.1,65.7,62.5,0.679,,206.1,0.628,442.0,6.3,5.5,6.7,18.9,104.4,,,244.0,39.2,280.0,55.4,-2.6,-2.6,-2.6,-2.6,-2.6,1.0,6.2,72.1,24.8,40.9,-2.6,-2.6,-2.6,-2.6,-2.6,-2.6,68.3,15.0,-2.6,47.4,45.0,50.0,2.7,0.2,5.0,0.8,65.5,,,9.3,-43.3,,,,91.2,,,,9.3,0.35,62.4,,22.7,1.03,47.3,11.5,,6.1,17.9,,,1.14,379.0,10.0,20.7,17.9,17.9,17.9,74.7,51.5,78.3,,0.98
 Congo (Democratic Republic of the),-11.0,126.8,,324.0,0.37,1.11,,31.7,0.48700000000000004,,4.3,9.0,0.478,81.5,6.7,69.8,663.0,838.0,9.6,8.5,10.7,59.3,,,4.4,67.3,67.3,,,0.833,0.655,2.3,19.6,812.0,61.9,4.0,108.0,46.0,,19.4,750.0,0.8,324.0,13.5,0.40299999999999997,0.484,0.444,0.304,31.7,31.7,31.7,19.6,27.7,28.2,39.1,0.34600000000000003,0.303,0.21899999999999997,0.368,18.0,21.0,,,,3.8,71.4,73.5,72.4,59.2,60.7,57.7,0.603,,294.8,0.484,693.0,6.4,4.6,8.2,16.8,49.5,,,236.0,74.0,284.0,97.6,0.0,0.0,0.0,0.0,0.0,7.4,6.0,73.5,31.9,19.6,0.0,0.0,0.0,0.0,0.0,0.0,41.8,19.7,0.0,47.9,33.6,63.6,38.6,2.3,76.2,14.1,42.7,,,13.5,-2.8,,,,,33.0,5.1,,13.5,0.37,95.8,,0.4,1.03,36.9,8.2,,7.3,17.3,,3.7,1.42,324.0,3.7,7.3,,,,53.5,90.2,91.5,,1.11
 Costa Rica,15.3,56.3,,11.0,1.01,1.17,,18.2,0.228,,8.1,74.3,0.713,12.3,68.5,56.4,10366.0,17802.0,15.1,15.7,14.7,62.5,,,5.4,54.0,54.0,,,0.9790000000000001,0.303,7.1,18.4,14739.0,70.9,78.0,110.0,123.0,54.0,18.6,14086.0,0.4,11.0,11.6,0.7759999999999999,0.7929999999999999,0.7879999999999999,0.747,18.2,18.2,18.2,18.4,12.4,34.1,8.2,0.624,0.638,0.493,0.843,7.0,7.0,2660.0,,,59.8,48.8,75.7,62.2,79.6,82.1,77.2,0.917,,0.0,0.7929999999999999,25.0,8.8,8.8,8.5,31.4,156.7,,,60.0,7.9,112.0,9.1,0.8,0.8,0.8,0.8,0.8,0.2,12.9,75.7,19.1,18.4,0.8,0.8,0.8,0.8,0.8,0.8,99.7,97.1,0.8,54.2,54.5,53.8,3.3,0.4,4.8,0.3,76.9,5.6,94.0,11.6,-5.7,94.0,94.0,94.0,90.0,13.0,,,11.6,1.01,38.7,,98.6,1.05,41.9,33.3,39.7,2.0,12.6,67.0,15.9,1.59,11.0,9.3,23.2,,,,14.9,1.6,32.4,18.9,1.17
 Croatia,11.6,10.0,,13.0,4.26,1.02,,8.9,0.069,,7.4,87.5,0.7929999999999999,9.2,64.1,44.3,16517.0,25505.0,15.1,15.8,14.6,94.1,26.1,26.1,0.3,34.3,34.3,,,0.99,0.14300000000000002,,20.0,20984.0,88.2,63.0,98.0,98.0,67.0,19.6,20848.0,0.1,13.0,0.9,0.8240000000000001,0.833,0.8270000000000001,0.807,8.9,8.9,8.9,20.0,4.4,17.7,4.5,0.758,0.7509999999999999,0.6629999999999999,0.8440000000000001,2.0,7.0,12683.0,-4.9,-4.9,69.8,47.0,59.4,52.9,77.5,80.7,74.1,0.884,,,0.833,8.0,11.2,11.2,11.6,42.6,104.2,,,56.0,4.1,132.0,4.8,-1.5,-1.5,-1.5,-1.5,-1.5,,28.5,59.4,9.1,20.0,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,99.6,97.5,-1.5,95.5,94.3,96.9,2.8,0.8,4.2,0.2,56.2,2.6,,0.9,-0.5,,,,99.9,14.0,,,0.9,4.26,33.1,0.9,100.0,1.06,47.1,15.2,88.5,5.7,19.2,,,1.08,13.0,16.2,42.4,,,,10.4,,22.4,18.1,1.02
 Cuba,,47.1,,7.0,,1.0,,,0.23199999999999998,,,,0.768,18.3,64.9,53.4,5053.0,10066.0,14.0,14.2,13.5,31.6,,,,30.8,30.8,,,0.9440000000000001,0.307,,9.4,,,102.0,101.0,100.0,36.0,8.6,7562.0,0.3,7.0,5.4,0.7490000000000001,0.7929999999999999,0.772,0.653,,,,9.4,10.9,,5.5,0.684,,,0.866,1.0,1.0,3491.0,,,37.3,41.9,67.6,54.7,79.6,81.6,77.6,0.9159999999999999,,,0.7929999999999999,39.0,11.4,11.5,12.0,41.1,29.1,,,71.0,4.3,108.0,5.6,-1.3,-1.3,-1.3,-1.3,-1.3,,19.9,67.6,,9.4,-1.3,-1.3,-1.3,-1.3,-1.3,-1.3,95.2,90.8,-1.3,84.8,85.1,88.5,8.0,1.6,11.5,0.6,76.9,,100.0,5.4,,100.0,100.0,100.0,99.9,9.0,,,5.4,,19.3,0.4,100.0,1.06,43.3,48.9,,4.2,17.0,,,1.27,7.0,2.4,5.1,,,,10.2,2.5,23.3,,1.0
 Cyprus,4.4,4.9,,6.2,1.29,0.94,,10.8,0.214,,6.8,308.5,0.792,4.0,79.8,53.3,25950.0,35522.0,14.3,15.0,13.8,128.2,25.2,25.2,41.2,18.7,18.7,,,0.988,0.111,,14.2,30549.0,25.9,80.0,99.0,100.0,60.0,13.0,30744.0,,6.2,1.3,0.856,0.866,0.86,0.865,10.8,10.8,10.8,14.2,12.4,15.9,4.0,0.6940000000000001,0.7659999999999999,0.728,0.8909999999999999,2.0,10.0,2659.0,-50.2,-50.2,71.7,57.9,67.4,62.6,80.3,82.5,78.2,0.9279999999999999,,,0.866,7.0,11.9,11.8,12.0,34.9,131.8,,,34.0,2.2,69.0,2.7,4.0,4.0,4.0,4.0,4.0,,18.3,67.4,10.9,14.2,4.0,4.0,4.0,4.0,4.0,4.0,100.0,99.4,4.0,79.0,77.0,80.7,0.8,0.1,1.2,0.1,66.9,,,1.3,35.6,,,,,12.0,,,1.3,1.29,9.9,0.5,100.0,1.07,47.7,12.5,81.8,1.0,6.7,,,0.96,6.2,14.9,31.5,,,,12.7,,24.0,15.3,0.94
 Czechia,,10.5,,5.5,1.43,1.11,,5.3,0.11800000000000001,,7.3,68.9,0.8909999999999999,2.9,59.1,56.6,21470.0,35914.0,16.9,17.6,16.1,156.1,27.8,27.8,0.9,34.5,34.5,76.0,,0.985,0.133,,28.0,30605.0,322.8,105.0,99.0,105.0,64.0,26.5,28567.0,0.1,5.5,0.8,0.873,0.887,0.882,0.8540000000000001,5.3,5.3,5.3,28.0,1.4,11.1,3.5,0.879,0.8340000000000001,0.759,0.87,1.0,1.0,8707.0,7.4,7.4,75.7,51.4,68.2,59.6,78.6,81.5,75.6,0.9009999999999999,,,0.887,4.0,12.7,12.5,12.9,41.4,117.5,,,,2.5,,3.2,1.1,1.1,1.1,1.1,1.1,,26.9,68.2,5.4,28.0,1.1,1.1,1.1,1.1,1.1,1.1,99.9,99.1,1.1,99.8,99.8,99.8,7.1,1.9,10.6,0.6,73.5,,,0.8,-2.5,,,,,,,,0.8,1.43,14.8,1.9,100.0,1.06,44.3,19.6,95.1,3.9,17.7,,,1.45,5.5,5.1,12.6,,,,13.8,,22.6,7.5,1.11
 Côte d'Ivoire,25.9,134.4,,159.0,1.01,1.36,,37.4,0.418,,5.4,30.7,0.41200000000000003,50.0,44.4,56.3,1535.0,4702.0,8.8,8.1,10.0,61.2,,,1.5,32.7,32.7,,,0.789,0.6659999999999999,4.8,20.1,3242.0,74.9,7.0,92.0,43.0,9.0,19.5,3142.0,2.8,159.0,11.6,0.41600000000000004,0.527,0.478,0.521,37.4,37.4,37.4,20.1,45.1,27.4,39.7,0.226,0.297,0.37799999999999995,0.307,1.0,31.0,1441.0,-3.7,-3.7,21.9,48.0,67.3,57.9,53.1,54.6,51.6,0.509,,223.5,0.527,645.0,5.0,3.9,6.1,18.3,109.9,,,377.0,68.0,416.0,95.1,0.6,0.6,0.6,0.6,0.6,2.0,5.3,67.3,37.8,20.1,0.6,0.6,0.6,0.6,0.6,0.6,73.1,29.9,0.6,24.9,16.6,32.7,,0.7,23.1,3.8,49.4,18.0,100.0,11.6,-4.4,100.0,100.0,100.0,,42.0,6.0,,11.6,1.01,64.5,,30.0,1.03,46.4,9.2,,14.4,38.8,85.0,6.4,1.67,159.0,2.7,3.8,,,,74.0,51.7,78.5,,1.36
 Denmark,18.8,4.3,,6.5,0.42,0.93,,7.0,0.095,,10.3,214.6,0.9179999999999999,2.5,78.2,58.2,39211.0,54876.0,19.2,20.1,18.4,104.1,26.9,26.9,0.6,14.6,14.6,65.7,,0.9790000000000001,0.042,,20.0,45459.0,258.4,96.0,101.0,130.0,82.0,19.5,47000.0,,6.5,1.0,0.9159999999999999,0.935,0.9259999999999999,0.929,7.0,7.0,7.0,20.0,3.0,14.3,3.8,0.89,0.86,0.7959999999999999,0.8959999999999999,4.0,9.0,10424.0,8.7,8.7,96.3,57.7,66.4,62.0,80.6,82.5,78.6,0.932,,,0.935,6.0,12.5,12.7,12.4,41.6,124.4,,,,3.6,,4.3,3.8,3.8,3.8,3.8,3.8,,29.7,66.4,7.2,20.0,3.8,3.8,3.8,3.8,3.8,3.8,100.0,99.6,3.8,89.5,89.1,91.3,3.6,1.1,5.7,0.3,87.5,,,1.0,-3.9,,,,95.4,,,,1.0,0.42,33.2,3.0,100.0,1.06,47.6,37.4,77.9,4.7,13.5,100.0,,1.08,6.5,6.2,10.8,,,,5.1,,26.3,6.2,0.93
 Djibouti,,20.3,,362.0,3.87,1.05,,33.7,0.221,,4.4,35.8,0.308,30.7,39.2,55.5,2281.0,3959.0,6.2,5.8,6.6,107.5,,,7.6,0.2,0.2,,,,,,44.7,,,5.0,64.0,43.0,,30.0,3124.0,1.4,362.0,6.5,,,0.47,0.52,33.7,33.7,33.7,44.7,47.0,21.7,32.5,0.163,0.308,0.40700000000000003,0.439,10.0,26.0,,,,11.9,49.2,68.8,59.0,62.3,63.9,60.6,0.65,,9.7,,229.0,4.1,,,23.7,33.9,,,228.0,54.9,275.0,66.2,1.4,1.4,1.4,1.4,1.4,10.2,6.4,68.8,34.6,44.7,1.4,1.4,1.4,1.4,1.4,1.4,76.9,51.4,1.4,,,,0.6,0.0,0.9,0.1,77.4,,100.0,6.5,,100.0,100.0,100.0,,33.0,,,6.5,3.87,15.4,,2.0,1.04,42.4,12.7,,6.5,15.4,83.0,7.1,1.26,362.0,5.9,11.5,,,,39.7,,50.1,,1.05
 Dominica,,,,11.0,10.45,,,,0.40700000000000003,,5.4,51.9,0.618,,,,,,12.8,,,108.9,,,2.0,57.8,57.8,,,,,3.4,,9942.0,0.7,87.0,116.0,100.0,,,9167.0,,11.0,,,,0.721,0.6829999999999999,,,,,,,,,,,,1.0,4.0,75.0,,,65.0,,,,77.9,,,0.89,,,,,7.9,,,,105.6,,,,30.2,,33.0,,,,,,2.3,,,,,,,,,,,96.5,77.9,,,,,,,0.1,,69.6,,64.0,,-8.0,64.0,64.0,64.0,96.0,14.0,,,,10.45,7.8,,99.9,,,21.9,,,,88.0,8.3,,11.0,,,,,,,,,,
 Dominican Republic,17.5,97.8,,60.0,7.55,1.64,,21.6,0.18899999999999997,,6.2,53.4,0.643,13.3,68.6,62.7,9598.0,15732.0,13.8,14.5,13.0,53.9,48.9,48.9,3.2,41.0,41.0,,,1.002,0.46799999999999997,,22.6,13396.0,141.0,44.0,103.0,78.0,50.0,22.8,12655.0,1.0,60.0,,0.727,0.726,0.7290000000000001,0.731,21.6,21.6,21.6,22.6,19.9,28.1,16.8,0.515,0.5710000000000001,0.526,0.687,1.0,10.0,5600.0,1.2,1.2,54.2,54.0,79.8,66.7,73.7,76.9,70.6,0.826,92.0,0.3,0.726,92.0,7.8,7.9,7.5,26.1,83.6,,,119.0,26.1,204.0,31.5,-3.0,-3.0,-3.0,-3.0,-3.0,0.4,10.5,79.8,21.8,22.6,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,94.5,82.7,-3.0,56.4,57.2,55.5,6.7,0.7,10.5,1.1,78.6,16.2,,,-8.2,,,,99.6,18.0,,,,7.55,16.5,,95.9,1.05,44.7,19.1,50.2,2.6,12.2,86.0,29.8,2.37,60.0,5.9,13.6,,,,41.5,4.4,47.3,25.2,1.64
